Id BDTNS,Id Line,Part text,Line,Text,PN/GN as attested,Id PN/GN as attested,PN/GN Normalized,Id PN/GN normalized,PN or GN,Seal,Date
163666,L2712233,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163667,L2712247,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163029,L2707147,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
162943,L2705969,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163668,L2712270,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163669,L2712292,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
164052,L2717038,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163670,L2712316,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163671,L2712350,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163672,L2712371,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163664,L2712185,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163422,L2709432,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163675,L2712411,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163674,L2712396,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163705,L2712851,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163676,L2712431,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163677,L2712452,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163678,L2712476,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163279,L2708322,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163005,L2706891,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163684,L2712545,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163417,L2709368,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163680,L2712494,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163702,L2712796,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163655,L2711981,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163682,L2712517,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163683,L2712532,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163685,L2712557,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163652,L2711966,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163688,L2712571,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
162948,L2706019,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
162949,L2706032,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163659,L2712077,s.,3,geme2 A-bu-ni,A-bu-ni,OV_000022,A-bu-ni,OS_000022,PN,Seal Legend,
163080,L787590,o.ii,12,360 A-bu-u[m-DINGIR],A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163083,L787752,o.ii,14,240 A-bu-um-DINGIR,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163088,L787951,o.,14,360 A-bu-um-DINGIR,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163091,L788043,o.i,4,240+[n] A-bu-um-DINGIR,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163091,L788054,o.i,15,[90] A-bu-um-DINGIR,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163102,L2386561,r.ii,13,600+[n? A]-bu-um-DINGIR,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
171519,L791314,o.,12,A-bu-um-DINGIR ,A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
171519,L791315,o.,13,12.0.0. gur A-bu-um-DINGIR / lu2 Kab-šu{ki},A-bu-um-DINGIR,OV_000023,A-bu-um-DINGIR,OS_000023,PN,,
163038,L786443,o.,4,A-da-[lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163037,L786431,o.,4,[A]-da-l[al3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163039,L786455,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163040,L786464,o.,4,A-da-lal3 lu2-ŠIM,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163041,L786474,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162931,L785760,o.,5,17 guruš A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162886,L784619,r.,7,[za]h3 A-da-lal3 A-bi2-a-ti / [nu-banda3 gu4],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162911,L2386238,r.,12,zah3 A-da-lal3 A-[bi2-a-ti nu-banda3 gu4],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162889,L784793,r.,10,z[a]h3 A-da-lal3 A-[bi2-a-ti nu-banda3 gu4],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162890,L784845,r.,14,[zah3 A]-da-lal3 A-b[i2-a-t]i nu-[banda3 gu4],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163318,L791336,o.,1',A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163009,L2706924,r.,3,ki A-da-lal3-ta,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163010,L2706951,r.,4,ki A-da-lal3-ta,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163011,L2706972,o.,5,[ki A]-da-lal3-ta,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163075,L787334,r.i,6,360 A-da-l[al3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163095,L788337,o.ii,15,[n A-d]a-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163079,L787475,o.i,25,120 A-da-[lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163079,L787509,r.i,3',300 A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163079,L787517,r.i,11',480 A-da-lal3 [min],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163080,L787589,o.ii,11,240 A-da-[lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163103,L2386620,o.ii,7,[n] A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163103,L2386649,r.i,8,[n] A-da-[lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163081,L787679,o.,8,240 A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163083,L787756,o.ii,18,120 A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163085,L787827,o.,4,240 A-da-[lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163085,L787834,o.,11,300 A-da-lal3 min,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163111,L2386793,r.i,3',240 A-[d]a-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163456,L2717785,s.1,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163201,L2707874,r.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163201,L2707881,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163202,L2707887,o.,4,A-d[a-l]al3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163202,L2707893,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
162941,L2705926,o.,4,[A]-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
162941,L2705933,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163315,L2708638,o.,2,ki A-da-lal3-/ta,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163239,L2707966,o.,3,ki A-da-lal3-<ta>,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163268,L2708148,r.,6,A-da-lal3 šu ba-an-ti,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163268,L2708154,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
164022,L2716619,r.,5,igi A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
164025,L2716651,o.,2,ki A-da-lal3-[ta],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
164020,L2716598,r.,2,igi A-da-[lal3] muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163425,L2709455,t.o.,4,la2-i3 A-da-lal3 / nu-{giš}kiri6,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163425,L2709461,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163323,L2708684,e.r.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163323,L2708694,t.r.,2,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163323,L2708700,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163260,L2708092,e.o.,5,A-da-lal3 mu[haldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163260,L2708101,t.r.,1,A-da-lal3 mu[haldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163260,L2708107,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163261,L813377,t.r.,2,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163170,L2707368,e.o.,4,A-da-lal3 [muhaldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163170,L2707377,t.o.,4,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163170,L2707383,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163282,L2708328,t.o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163282,L2708334,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163171,L2707389,e.o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163171,L2707398,t.o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163171,L2707404,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163286,L2708380,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163286,L2708387,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163262,L2708114,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163262,L2708120,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163128,L2707283,r.,4,A-da-lal3 dumu Šu-Ma-ma,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163128,L2707289,s.,1,A-da-lal3 um-mi-a,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163326,L2708727,e.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163326,L2708735,t.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163326,L2708741,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163327,L2708747,e.o.,4,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163327,L2708756,t.o.,4,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163327,L2708762,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163421,L2709408,o.,4,A-da-lal3 [muhaldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163421,L2709416,s.,1,A-da-lal3 ⌈muhaldim⌉,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163172,L2707410,o.,4,[A]-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163172,L2707416,s.,1,A-da-lal3 ⌈muhaldim⌉,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163178,L2707493,r.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163178,L2707500,s.,1,A-da-lal3 ⌈muhaldim⌉,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163330,L791513,o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163329,L2708768,o.,3,A-da-lal3 [muhal]dim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163329,L2708775,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163173,L2707422,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163173,L2707429,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163333,L2708782,t.o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163333,L2708788,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163174,L2707435,o.,4,A-[da]-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163174,L2707442,s.,1,[A-da-lal3 muhaldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163272,L2708197,r.,1,[A-d]a-lal3 ,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163272,L2708203,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163338,L2708845,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163338,L2708853,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163176,L2707448,e.o.,4,A-da-lal3 [muhaldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163176,L2707457,t.o.,4,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163176,L2707464,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163278,L2708292,e.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163278,L2708300,t.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163278,L2708307,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163346,L2708921,e.o.,3,A-da-lal3 mu[haldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163346,L2708930,t.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163346,L2708936,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163348,L2708968,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163349,L2708974,e.o.,4,A-da-lal3 mu[aldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163349,L2708983,t.o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163349,L2708989,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163283,L2708340,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163283,L2708347,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163351,L2708994,o.,3,A-da-lal3 / lu2-ŠIM,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163351,L2709001,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
171495,L2703220,e.o.,4,k[i A-da-lal3],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
171495,L2703229,t.o.,3,ki A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
171495,L2703237,s.,1,[A]-⌈da-lal3⌉,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
164096,L795755,r.i,2,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
164096,L795760,r.i,7,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163449,L2709599,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163449,L2709606,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163294,L791166,r.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163295,L2708500,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163295,L2708507,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
171458,L2703245,t+e.o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
171458,L2703252,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163374,L2709109,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163300,L2708512,o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163300,L2708519,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163302,L2708542,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163303,L2708547,o.,3,[A]-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163303,L2708553,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163438,L2709545,r.,2,A-da-lal3 um-mi-a / dumu Šu-Ma-ma,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163438,L2709553,s.,1,A-da-lal3 um-mi-a,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163383,L792065,o.,3,A-da-lal3 lu2-/ur3-ra,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163384,L792075,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163391,L2709204,o.,4,A-[d]a-[la]l3 ,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163391,L2709211,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163390,L2709191,r.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163390,L2709198,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163393,L2709237,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163393,L2709244,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163439,L2709559,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163439,L2709566,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163130,L2707314,r.,2,A-da-lal3 dumu Si-um,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163130,L2707321,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163440,L2709573,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163440,L2709580,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163396,L2709273,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163396,L2709280,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163397,L2709285,o.,3,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163397,L2709292,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163454,L2709611,e.o.,3,A-da-la[l3 muhaldim],A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163454,L2709620,t.o.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163454,L2709627,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
164041,L2716867,r.,1,A-da-lal3 / muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
164041,L2716874,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163934,L794263,o.,3,A-da-lal3 / muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163938,L2715908,r.,3,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163938,L2715914,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
164044,L2716891,o.,3,A-da-lal3 / muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
164044,L2716898,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
164139,L2717375,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163908,L2715679,o.,4,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163908,L2715686,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163430,L2709496,r.,1,A-da-[la]l3 dumu Si-um,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163430,L2709503,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
163974,L794685,o.ii,4,A-da-lal3 dumu Šu-Ma-ma / um-mi-a,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163974,L794713,r.i,8',A-da-lal3 dumu Si-um um-mi-a,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163455,L2709632,o.,2',A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
163455,L2709639,s.,1,A-da-lal3 muhaldim,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
170074,L2388984,o.ii,18,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
192067,L1223698,r.,2,A-da-lal3 um-mi-a / dumu Si-um,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,,
192067,L1223705,s.,1,A-da-lal3,A-da-lal3,OV_000024,A-da-lal3,OS_000024,PN,Seal Legend,
192073,L1223818,r.,1,A-da-tum,A-da-tum,OV_000025,A-da-tum,OS_000025,PN,,
190108,L1222918,e.o.,7,A-dam-DUN-še3,A-dam-DUN,OV_000026,A-dam-DUN{ki},OS_000026,GN,,
190108,L1222903,t.o.,7,A-dam-DUN{ki}-še3,A-dam-DUN{ki},OV_000027,A-dam-DUN{ki},OS_000026,GN,,
163087,L787912,o.,3,[n] A-du-tum,A-du-tum,OV_000028,A-du-tum,OS_000027,PN,,
171492,L1089306,r.,2,A-ga-da-ni sag-rig7 ME-{d}Ištaran,A-ga-da-ni,OV_000029,A-ga-da-ni,OS_000028,PN,,
192069,L1223728,o.,3,ki A-ga-ga-ta,A-ga-ga,OV_000030,A-ga-ga,OS_000029,PN,,
192070,L1223741,o.,3,ki A-ga-ga-ta,A-ga-ga,OV_000030,A-ga-ga,OS_000029,PN,,
163080,L787632,r.i,17,180 A-ga-ma-a,A-ga-ma-a,OV_000031,A-ga-ma-a,OS_000030,PN,,
163096,L788415,r.i,2,120 A-ga-m[a-a],A-ga-ma-a,OV_000031,A-ga-ma-a,OS_000030,PN,,
163102,L2386504,o.ii,17',240 A-ga-ma-a,A-ga-ma-a,OV_000031,A-ga-ma-a,OS_000030,PN,,
163095,L788333,o.ii,11,120 A-ga-[ti],A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163080,L787595,o.ii,17,240 A-ga-t[i],A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163080,L787608,o.ii,30,360 A-ga-ti,A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163080,L787635,r.i,20,120 A-ga-ti,A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163083,L787759,o.ii,21,240 A-ga-ti,A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163093,L788256,r.ii,12,1860 A-g[a]-ti,A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
163098,L2386431,o.,10',120 A-ga-ti,A-ga-ti,OV_000032,A-ga-ti,OS_000031,PN,,
